sample_id,alpha,lambda,pair_label,label,cascade_size
218,control,control,control,true,57
218,control,control,control,false,61
218,1.5,1.0,"α=1.5,λ=1.0",true,32
218,1.5,1.0,"α=1.5,λ=1.0",false,38
218,2.0,1.5,"α=2.0,λ=1.5",true,37
218,2.0,1.5,"α=2.0,λ=1.5",false,41
218,3.0,2.0,"α=3.0,λ=2.0",true,45
218,3.0,2.0,"α=3.0,λ=2.0",false,51
219,control,control,control,true,62
219,control,control,control,false,88
219,1.5,1.0,"α=1.5,λ=1.0",true,56
219,1.5,1.0,"α=1.5,λ=1.0",false,70
219,2.0,1.5,"α=2.0,λ=1.5",true,56
219,2.0,1.5,"α=2.0,λ=1.5",false,76
219,3.0,2.0,"α=3.0,λ=2.0",true,57
219,3.0,2.0,"α=3.0,λ=2.0",false,78
220,control,control,control,true,61
220,control,control,control,false,51
220,1.5,1.0,"α=1.5,λ=1.0",true,60
220,1.5,1.0,"α=1.5,λ=1.0",false,2
220,2.0,1.5,"α=2.0,λ=1.5",true,60
220,2.0,1.5,"α=2.0,λ=1.5",false,2
220,3.0,2.0,"α=3.0,λ=2.0",true,61
220,3.0,2.0,"α=3.0,λ=2.0",false,2
221,control,control,control,true,76
221,control,control,control,false,79
221,1.5,1.0,"α=1.5,λ=1.0",true,51
221,1.5,1.0,"α=1.5,λ=1.0",false,14
221,2.0,1.5,"α=2.0,λ=1.5",true,60
221,2.0,1.5,"α=2.0,λ=1.5",false,18
221,3.0,2.0,"α=3.0,λ=2.0",true,67
221,3.0,2.0,"α=3.0,λ=2.0",false,24
222,control,control,control,true,71
222,control,control,control,false,87
222,1.5,1.0,"α=1.5,λ=1.0",true,71
222,1.5,1.0,"α=1.5,λ=1.0",false,73
222,2.0,1.5,"α=2.0,λ=1.5",true,71
222,2.0,1.5,"α=2.0,λ=1.5",false,74
222,3.0,2.0,"α=3.0,λ=2.0",true,71
222,3.0,2.0,"α=3.0,λ=2.0",false,81
223,control,control,control,true,70
223,control,control,control,false,34
223,1.5,1.0,"α=1.5,λ=1.0",true,66
223,1.5,1.0,"α=1.5,λ=1.0",false,34
223,2.0,1.5,"α=2.0,λ=1.5",true,66
223,2.0,1.5,"α=2.0,λ=1.5",false,34
223,3.0,2.0,"α=3.0,λ=2.0",true,65
223,3.0,2.0,"α=3.0,λ=2.0",false,34
224,control,control,control,true,34
224,control,control,control,false,62
224,1.5,1.0,"α=1.5,λ=1.0",true,22
224,1.5,1.0,"α=1.5,λ=1.0",false,47
224,2.0,1.5,"α=2.0,λ=1.5",true,22
224,2.0,1.5,"α=2.0,λ=1.5",false,47
224,3.0,2.0,"α=3.0,λ=2.0",true,26
224,3.0,2.0,"α=3.0,λ=2.0",false,52
225,control,control,control,true,44
225,control,control,control,false,20
225,1.5,1.0,"α=1.5,λ=1.0",true,2
225,1.5,1.0,"α=1.5,λ=1.0",false,12
225,2.0,1.5,"α=2.0,λ=1.5",true,2
225,2.0,1.5,"α=2.0,λ=1.5",false,14
225,3.0,2.0,"α=3.0,λ=2.0",true,29
225,3.0,2.0,"α=3.0,λ=2.0",false,18
226,control,control,control,true,50
226,control,control,control,false,88
226,1.5,1.0,"α=1.5,λ=1.0",true,39
226,1.5,1.0,"α=1.5,λ=1.0",false,61
226,2.0,1.5,"α=2.0,λ=1.5",true,40
226,2.0,1.5,"α=2.0,λ=1.5",false,65
226,3.0,2.0,"α=3.0,λ=2.0",true,42
226,3.0,2.0,"α=3.0,λ=2.0",false,72
227,control,control,control,true,21
227,control,control,control,false,39
227,1.5,1.0,"α=1.5,λ=1.0",true,16
227,1.5,1.0,"α=1.5,λ=1.0",false,36
227,2.0,1.5,"α=2.0,λ=1.5",true,16
227,2.0,1.5,"α=2.0,λ=1.5",false,36
227,3.0,2.0,"α=3.0,λ=2.0",true,18
227,3.0,2.0,"α=3.0,λ=2.0",false,38
228,control,control,control,true,79
228,control,control,control,false,62
228,1.5,1.0,"α=1.5,λ=1.0",true,75
228,1.5,1.0,"α=1.5,λ=1.0",false,28
228,2.0,1.5,"α=2.0,λ=1.5",true,75
228,2.0,1.5,"α=2.0,λ=1.5",false,29
228,3.0,2.0,"α=3.0,λ=2.0",true,75
228,3.0,2.0,"α=3.0,λ=2.0",false,37
229,control,control,control,true,57
229,control,control,control,false,95
229,1.5,1.0,"α=1.5,λ=1.0",true,54
229,1.5,1.0,"α=1.5,λ=1.0",false,84
229,2.0,1.5,"α=2.0,λ=1.5",true,54
229,2.0,1.5,"α=2.0,λ=1.5",false,90
229,3.0,2.0,"α=3.0,λ=2.0",true,54
229,3.0,2.0,"α=3.0,λ=2.0",false,91
230,control,control,control,true,28
230,control,control,control,false,36
230,1.5,1.0,"α=1.5,λ=1.0",true,12
230,1.5,1.0,"α=1.5,λ=1.0",false,5
230,2.0,1.5,"α=2.0,λ=1.5",true,16
230,2.0,1.5,"α=2.0,λ=1.5",false,18
230,3.0,2.0,"α=3.0,λ=2.0",true,24
230,3.0,2.0,"α=3.0,λ=2.0",false,27
231,control,control,control,true,25
231,control,control,control,false,65
231,1.5,1.0,"α=1.5,λ=1.0",true,24
231,1.5,1.0,"α=1.5,λ=1.0",false,28
231,2.0,1.5,"α=2.0,λ=1.5",true,24
231,2.0,1.5,"α=2.0,λ=1.5",false,42
231,3.0,2.0,"α=3.0,λ=2.0",true,24
231,3.0,2.0,"α=3.0,λ=2.0",false,28
232,control,control,control,true,50
232,control,control,control,false,53
232,1.5,1.0,"α=1.5,λ=1.0",true,37
232,1.5,1.0,"α=1.5,λ=1.0",false,45
232,2.0,1.5,"α=2.0,λ=1.5",true,38
232,2.0,1.5,"α=2.0,λ=1.5",false,47
232,3.0,2.0,"α=3.0,λ=2.0",true,40
232,3.0,2.0,"α=3.0,λ=2.0",false,51
233,control,control,control,true,57
233,control,control,control,false,91
233,1.5,1.0,"α=1.5,λ=1.0",true,33
233,1.5,1.0,"α=1.5,λ=1.0",false,90
233,2.0,1.5,"α=2.0,λ=1.5",true,40
233,2.0,1.5,"α=2.0,λ=1.5",false,90
233,3.0,2.0,"α=3.0,λ=2.0",true,50
233,3.0,2.0,"α=3.0,λ=2.0",false,90
234,control,control,control,true,71
234,control,control,control,false,42
234,1.5,1.0,"α=1.5,λ=1.0",true,68
234,1.5,1.0,"α=1.5,λ=1.0",false,36
234,2.0,1.5,"α=2.0,λ=1.5",true,69
234,2.0,1.5,"α=2.0,λ=1.5",false,37
234,3.0,2.0,"α=3.0,λ=2.0",true,70
234,3.0,2.0,"α=3.0,λ=2.0",false,37
235,control,control,control,true,76
235,control,control,control,false,24
235,1.5,1.0,"α=1.5,λ=1.0",true,63
235,1.5,1.0,"α=1.5,λ=1.0",false,19
235,2.0,1.5,"α=2.0,λ=1.5",true,66
235,2.0,1.5,"α=2.0,λ=1.5",false,19
235,3.0,2.0,"α=3.0,λ=2.0",true,66
235,3.0,2.0,"α=3.0,λ=2.0",false,24
236,control,control,control,true,79
236,control,control,control,false,31
236,1.5,1.0,"α=1.5,λ=1.0",true,79
236,1.5,1.0,"α=1.5,λ=1.0",false,31
236,2.0,1.5,"α=2.0,λ=1.5",true,79
236,2.0,1.5,"α=2.0,λ=1.5",false,31
236,3.0,2.0,"α=3.0,λ=2.0",true,79
236,3.0,2.0,"α=3.0,λ=2.0",false,31
237,control,control,control,true,69
237,control,control,control,false,82
237,1.5,1.0,"α=1.5,λ=1.0",true,67
237,1.5,1.0,"α=1.5,λ=1.0",false,2
237,2.0,1.5,"α=2.0,λ=1.5",true,67
237,2.0,1.5,"α=2.0,λ=1.5",false,2
237,3.0,2.0,"α=3.0,λ=2.0",true,68
237,3.0,2.0,"α=3.0,λ=2.0",false,2
238,control,control,control,true,59
238,control,control,control,false,31
238,1.5,1.0,"α=1.5,λ=1.0",true,48
238,1.5,1.0,"α=1.5,λ=1.0",false,29
238,2.0,1.5,"α=2.0,λ=1.5",true,50
238,2.0,1.5,"α=2.0,λ=1.5",false,30
238,3.0,2.0,"α=3.0,λ=2.0",true,52
238,3.0,2.0,"α=3.0,λ=2.0",false,31
239,control,control,control,true,38
239,control,control,control,false,60
239,1.5,1.0,"α=1.5,λ=1.0",true,6
239,1.5,1.0,"α=1.5,λ=1.0",false,49
239,2.0,1.5,"α=2.0,λ=1.5",true,7
239,2.0,1.5,"α=2.0,λ=1.5",false,53
239,3.0,2.0,"α=3.0,λ=2.0",true,8
239,3.0,2.0,"α=3.0,λ=2.0",false,54
240,control,control,control,true,56
240,control,control,control,false,25
240,1.5,1.0,"α=1.5,λ=1.0",true,44
240,1.5,1.0,"α=1.5,λ=1.0",false,17
240,2.0,1.5,"α=2.0,λ=1.5",true,45
240,2.0,1.5,"α=2.0,λ=1.5",false,18
240,3.0,2.0,"α=3.0,λ=2.0",true,47
240,3.0,2.0,"α=3.0,λ=2.0",false,19
241,control,control,control,true,81
241,control,control,control,false,73
241,1.5,1.0,"α=1.5,λ=1.0",true,73
241,1.5,1.0,"α=1.5,λ=1.0",false,3
241,2.0,1.5,"α=2.0,λ=1.5",true,75
241,2.0,1.5,"α=2.0,λ=1.5",false,46
241,3.0,2.0,"α=3.0,λ=2.0",true,77
241,3.0,2.0,"α=3.0,λ=2.0",false,52
242,control,control,control,true,25
242,control,control,control,false,81
242,1.5,1.0,"α=1.5,λ=1.0",true,18
242,1.5,1.0,"α=1.5,λ=1.0",false,50
242,2.0,1.5,"α=2.0,λ=1.5",true,19
242,2.0,1.5,"α=2.0,λ=1.5",false,61
242,3.0,2.0,"α=3.0,λ=2.0",true,21
242,3.0,2.0,"α=3.0,λ=2.0",false,69
243,control,control,control,true,35
243,control,control,control,false,50
243,1.5,1.0,"α=1.5,λ=1.0",true,16
243,1.5,1.0,"α=1.5,λ=1.0",false,19
243,2.0,1.5,"α=2.0,λ=1.5",true,19
243,2.0,1.5,"α=2.0,λ=1.5",false,23
243,3.0,2.0,"α=3.0,λ=2.0",true,24
243,3.0,2.0,"α=3.0,λ=2.0",false,38
244,control,control,control,true,50
244,control,control,control,false,23
244,1.5,1.0,"α=1.5,λ=1.0",true,43
244,1.5,1.0,"α=1.5,λ=1.0",false,17
244,2.0,1.5,"α=2.0,λ=1.5",true,45
244,2.0,1.5,"α=2.0,λ=1.5",false,19
244,3.0,2.0,"α=3.0,λ=2.0",true,47
244,3.0,2.0,"α=3.0,λ=2.0",false,20
245,control,control,control,true,76
245,control,control,control,false,79
245,1.5,1.0,"α=1.5,λ=1.0",true,36
245,1.5,1.0,"α=1.5,λ=1.0",false,24
245,2.0,1.5,"α=2.0,λ=1.5",true,40
245,2.0,1.5,"α=2.0,λ=1.5",false,29
245,3.0,2.0,"α=3.0,λ=2.0",true,58
245,3.0,2.0,"α=3.0,λ=2.0",false,43
246,control,control,control,true,38
246,control,control,control,false,85
246,1.5,1.0,"α=1.5,λ=1.0",true,12
246,1.5,1.0,"α=1.5,λ=1.0",false,80
246,2.0,1.5,"α=2.0,λ=1.5",true,12
246,2.0,1.5,"α=2.0,λ=1.5",false,80
246,3.0,2.0,"α=3.0,λ=2.0",true,13
246,3.0,2.0,"α=3.0,λ=2.0",false,81
247,control,control,control,true,62
247,control,control,control,false,25
247,1.5,1.0,"α=1.5,λ=1.0",true,58
247,1.5,1.0,"α=1.5,λ=1.0",false,15
247,2.0,1.5,"α=2.0,λ=1.5",true,59
247,2.0,1.5,"α=2.0,λ=1.5",false,19
247,3.0,2.0,"α=3.0,λ=2.0",true,59
247,3.0,2.0,"α=3.0,λ=2.0",false,21
248,control,control,control,true,64
248,control,control,control,false,83
248,1.5,1.0,"α=1.5,λ=1.0",true,57
248,1.5,1.0,"α=1.5,λ=1.0",false,83
248,2.0,1.5,"α=2.0,λ=1.5",true,58
248,2.0,1.5,"α=2.0,λ=1.5",false,83
248,3.0,2.0,"α=3.0,λ=2.0",true,60
248,3.0,2.0,"α=3.0,λ=2.0",false,83
249,control,control,control,true,27
249,control,control,control,false,51
249,1.5,1.0,"α=1.5,λ=1.0",true,5
249,1.5,1.0,"α=1.5,λ=1.0",false,40
249,2.0,1.5,"α=2.0,λ=1.5",true,6
249,2.0,1.5,"α=2.0,λ=1.5",false,41
249,3.0,2.0,"α=3.0,λ=2.0",true,18
249,3.0,2.0,"α=3.0,λ=2.0",false,44
250,control,control,control,true,58
250,control,control,control,false,65
250,1.5,1.0,"α=1.5,λ=1.0",true,58
250,1.5,1.0,"α=1.5,λ=1.0",false,28
250,2.0,1.5,"α=2.0,λ=1.5",true,58
250,2.0,1.5,"α=2.0,λ=1.5",false,37
250,3.0,2.0,"α=3.0,λ=2.0",true,58
250,3.0,2.0,"α=3.0,λ=2.0",false,49
251,control,control,control,true,24
251,control,control,control,false,88
251,1.5,1.0,"α=1.5,λ=1.0",true,24
251,1.5,1.0,"α=1.5,λ=1.0",false,2
251,2.0,1.5,"α=2.0,λ=1.5",true,24
251,2.0,1.5,"α=2.0,λ=1.5",false,2
251,3.0,2.0,"α=3.0,λ=2.0",true,24
251,3.0,2.0,"α=3.0,λ=2.0",false,2
252,control,control,control,true,32
252,control,control,control,false,42
252,1.5,1.0,"α=1.5,λ=1.0",true,20
252,1.5,1.0,"α=1.5,λ=1.0",false,37
252,2.0,1.5,"α=2.0,λ=1.5",true,20
252,2.0,1.5,"α=2.0,λ=1.5",false,39
252,3.0,2.0,"α=3.0,λ=2.0",true,29
252,3.0,2.0,"α=3.0,λ=2.0",false,36
253,control,control,control,true,26
253,control,control,control,false,76
253,1.5,1.0,"α=1.5,λ=1.0",true,24
253,1.5,1.0,"α=1.5,λ=1.0",false,65
253,2.0,1.5,"α=2.0,λ=1.5",true,25
253,2.0,1.5,"α=2.0,λ=1.5",false,66
253,3.0,2.0,"α=3.0,λ=2.0",true,25
253,3.0,2.0,"α=3.0,λ=2.0",false,70
254,control,control,control,true,50
254,control,control,control,false,30
254,1.5,1.0,"α=1.5,λ=1.0",true,41
254,1.5,1.0,"α=1.5,λ=1.0",false,29
254,2.0,1.5,"α=2.0,λ=1.5",true,40
254,2.0,1.5,"α=2.0,λ=1.5",false,29
254,3.0,2.0,"α=3.0,λ=2.0",true,44
254,3.0,2.0,"α=3.0,λ=2.0",false,29
255,control,control,control,true,54
255,control,control,control,false,74
255,1.5,1.0,"α=1.5,λ=1.0",true,37
255,1.5,1.0,"α=1.5,λ=1.0",false,48
255,2.0,1.5,"α=2.0,λ=1.5",true,38
255,2.0,1.5,"α=2.0,λ=1.5",false,54
255,3.0,2.0,"α=3.0,λ=2.0",true,47
255,3.0,2.0,"α=3.0,λ=2.0",false,62
256,control,control,control,true,39
256,control,control,control,false,88
256,1.5,1.0,"α=1.5,λ=1.0",true,36
256,1.5,1.0,"α=1.5,λ=1.0",false,88
256,2.0,1.5,"α=2.0,λ=1.5",true,36
256,2.0,1.5,"α=2.0,λ=1.5",false,88
256,3.0,2.0,"α=3.0,λ=2.0",true,36
256,3.0,2.0,"α=3.0,λ=2.0",false,88
257,control,control,control,true,76
257,control,control,control,false,62
257,1.5,1.0,"α=1.5,λ=1.0",true,73
257,1.5,1.0,"α=1.5,λ=1.0",false,4
257,2.0,1.5,"α=2.0,λ=1.5",true,74
257,2.0,1.5,"α=2.0,λ=1.5",false,36
257,3.0,2.0,"α=3.0,λ=2.0",true,75
257,3.0,2.0,"α=3.0,λ=2.0",false,47
258,control,control,control,true,35
258,control,control,control,false,77
258,1.5,1.0,"α=1.5,λ=1.0",true,33
258,1.5,1.0,"α=1.5,λ=1.0",false,69
258,2.0,1.5,"α=2.0,λ=1.5",true,33
258,2.0,1.5,"α=2.0,λ=1.5",false,69
258,3.0,2.0,"α=3.0,λ=2.0",true,33
258,3.0,2.0,"α=3.0,λ=2.0",false,69
259,control,control,control,true,26
259,control,control,control,false,40
259,1.5,1.0,"α=1.5,λ=1.0",true,5
259,1.5,1.0,"α=1.5,λ=1.0",false,40
259,2.0,1.5,"α=2.0,λ=1.5",true,7
259,2.0,1.5,"α=2.0,λ=1.5",false,40
259,3.0,2.0,"α=3.0,λ=2.0",true,12
259,3.0,2.0,"α=3.0,λ=2.0",false,40
260,control,control,control,true,81
260,control,control,control,false,22
260,1.5,1.0,"α=1.5,λ=1.0",true,78
260,1.5,1.0,"α=1.5,λ=1.0",false,17
260,2.0,1.5,"α=2.0,λ=1.5",true,78
260,2.0,1.5,"α=2.0,λ=1.5",false,18
260,3.0,2.0,"α=3.0,λ=2.0",true,80
260,3.0,2.0,"α=3.0,λ=2.0",false,19
261,control,control,control,true,52
261,control,control,control,false,29
261,1.5,1.0,"α=1.5,λ=1.0",true,19
261,1.5,1.0,"α=1.5,λ=1.0",false,3
261,2.0,1.5,"α=2.0,λ=1.5",true,19
261,2.0,1.5,"α=2.0,λ=1.5",false,15
261,3.0,2.0,"α=3.0,λ=2.0",true,20
261,3.0,2.0,"α=3.0,λ=2.0",false,21
262,control,control,control,true,72
262,control,control,control,false,30
262,1.5,1.0,"α=1.5,λ=1.0",true,54
262,1.5,1.0,"α=1.5,λ=1.0",false,29
262,2.0,1.5,"α=2.0,λ=1.5",true,61
262,2.0,1.5,"α=2.0,λ=1.5",false,29
262,3.0,2.0,"α=3.0,λ=2.0",true,70
262,3.0,2.0,"α=3.0,λ=2.0",false,30
263,control,control,control,true,60
263,control,control,control,false,31
263,1.5,1.0,"α=1.5,λ=1.0",true,21
263,1.5,1.0,"α=1.5,λ=1.0",false,8
263,2.0,1.5,"α=2.0,λ=1.5",true,24
263,2.0,1.5,"α=2.0,λ=1.5",false,21
263,3.0,2.0,"α=3.0,λ=2.0",true,37
263,3.0,2.0,"α=3.0,λ=2.0",false,27
264,control,control,control,true,65
264,control,control,control,false,24
264,1.5,1.0,"α=1.5,λ=1.0",true,65
264,1.5,1.0,"α=1.5,λ=1.0",false,23
264,2.0,1.5,"α=2.0,λ=1.5",true,65
264,2.0,1.5,"α=2.0,λ=1.5",false,23
264,3.0,2.0,"α=3.0,λ=2.0",true,65
264,3.0,2.0,"α=3.0,λ=2.0",false,23
265,control,control,control,true,62
265,control,control,control,false,30
265,1.5,1.0,"α=1.5,λ=1.0",true,21
265,1.5,1.0,"α=1.5,λ=1.0",false,30
265,2.0,1.5,"α=2.0,λ=1.5",true,23
265,2.0,1.5,"α=2.0,λ=1.5",false,30
265,3.0,2.0,"α=3.0,λ=2.0",true,35
265,3.0,2.0,"α=3.0,λ=2.0",false,30
266,control,control,control,true,29
266,control,control,control,false,50
266,1.5,1.0,"α=1.5,λ=1.0",true,18
266,1.5,1.0,"α=1.5,λ=1.0",false,49
266,2.0,1.5,"α=2.0,λ=1.5",true,22
266,2.0,1.5,"α=2.0,λ=1.5",false,50
266,3.0,2.0,"α=3.0,λ=2.0",true,27
266,3.0,2.0,"α=3.0,λ=2.0",false,50
267,control,control,control,true,50
267,control,control,control,false,87
267,1.5,1.0,"α=1.5,λ=1.0",true,27
267,1.5,1.0,"α=1.5,λ=1.0",false,73
267,2.0,1.5,"α=2.0,λ=1.5",true,32
267,2.0,1.5,"α=2.0,λ=1.5",false,77
267,3.0,2.0,"α=3.0,λ=2.0",true,38
267,3.0,2.0,"α=3.0,λ=2.0",false,84
268,control,control,control,true,50
268,control,control,control,false,75
268,1.5,1.0,"α=1.5,λ=1.0",true,39
268,1.5,1.0,"α=1.5,λ=1.0",false,67
268,2.0,1.5,"α=2.0,λ=1.5",true,41
268,2.0,1.5,"α=2.0,λ=1.5",false,70
268,3.0,2.0,"α=3.0,λ=2.0",true,42
268,3.0,2.0,"α=3.0,λ=2.0",false,70
269,control,control,control,true,39
269,control,control,control,false,81
269,1.5,1.0,"α=1.5,λ=1.0",true,26
269,1.5,1.0,"α=1.5,λ=1.0",false,80
269,2.0,1.5,"α=2.0,λ=1.5",true,28
269,2.0,1.5,"α=2.0,λ=1.5",false,80
269,3.0,2.0,"α=3.0,λ=2.0",true,32
269,3.0,2.0,"α=3.0,λ=2.0",false,80
270,control,control,control,true,46
270,control,control,control,false,22
270,1.5,1.0,"α=1.5,λ=1.0",true,40
270,1.5,1.0,"α=1.5,λ=1.0",false,13
270,2.0,1.5,"α=2.0,λ=1.5",true,42
270,2.0,1.5,"α=2.0,λ=1.5",false,15
270,3.0,2.0,"α=3.0,λ=2.0",true,42
270,3.0,2.0,"α=3.0,λ=2.0",false,17
271,control,control,control,true,80
271,control,control,control,false,68
271,1.5,1.0,"α=1.5,λ=1.0",true,74
271,1.5,1.0,"α=1.5,λ=1.0",false,64
271,2.0,1.5,"α=2.0,λ=1.5",true,74
271,2.0,1.5,"α=2.0,λ=1.5",false,67
271,3.0,2.0,"α=3.0,λ=2.0",true,74
271,3.0,2.0,"α=3.0,λ=2.0",false,67
272,control,control,control,true,24
272,control,control,control,false,20
272,1.5,1.0,"α=1.5,λ=1.0",true,22
272,1.5,1.0,"α=1.5,λ=1.0",false,20
272,2.0,1.5,"α=2.0,λ=1.5",true,22
272,2.0,1.5,"α=2.0,λ=1.5",false,20
272,3.0,2.0,"α=3.0,λ=2.0",true,22
272,3.0,2.0,"α=3.0,λ=2.0",false,20
273,control,control,control,true,55
273,control,control,control,false,20
273,1.5,1.0,"α=1.5,λ=1.0",true,41
273,1.5,1.0,"α=1.5,λ=1.0",false,20
273,2.0,1.5,"α=2.0,λ=1.5",true,42
273,2.0,1.5,"α=2.0,λ=1.5",false,20
273,3.0,2.0,"α=3.0,λ=2.0",true,43
273,3.0,2.0,"α=3.0,λ=2.0",false,20
274,control,control,control,true,89
274,control,control,control,false,62
274,1.5,1.0,"α=1.5,λ=1.0",true,82
274,1.5,1.0,"α=1.5,λ=1.0",false,48
274,2.0,1.5,"α=2.0,λ=1.5",true,81
274,2.0,1.5,"α=2.0,λ=1.5",false,50
274,3.0,2.0,"α=3.0,λ=2.0",true,85
274,3.0,2.0,"α=3.0,λ=2.0",false,53
275,control,control,control,true,38
275,control,control,control,false,22
275,1.5,1.0,"α=1.5,λ=1.0",true,38
275,1.5,1.0,"α=1.5,λ=1.0",false,10
275,2.0,1.5,"α=2.0,λ=1.5",true,38
275,2.0,1.5,"α=2.0,λ=1.5",false,18
275,3.0,2.0,"α=3.0,λ=2.0",true,38
275,3.0,2.0,"α=3.0,λ=2.0",false,19
276,control,control,control,true,71
276,control,control,control,false,61
276,1.5,1.0,"α=1.5,λ=1.0",true,65
276,1.5,1.0,"α=1.5,λ=1.0",false,46
276,2.0,1.5,"α=2.0,λ=1.5",true,65
276,2.0,1.5,"α=2.0,λ=1.5",false,51
276,3.0,2.0,"α=3.0,λ=2.0",true,66
276,3.0,2.0,"α=3.0,λ=2.0",false,58
277,control,control,control,true,88
277,control,control,control,false,25
277,1.5,1.0,"α=1.5,λ=1.0",true,15
277,1.5,1.0,"α=1.5,λ=1.0",false,4
277,2.0,1.5,"α=2.0,λ=1.5",true,17
277,2.0,1.5,"α=2.0,λ=1.5",false,4
277,3.0,2.0,"α=3.0,λ=2.0",true,62
277,3.0,2.0,"α=3.0,λ=2.0",false,4
278,control,control,control,true,85
278,control,control,control,false,88
278,1.5,1.0,"α=1.5,λ=1.0",true,84
278,1.5,1.0,"α=1.5,λ=1.0",false,83
278,2.0,1.5,"α=2.0,λ=1.5",true,84
278,2.0,1.5,"α=2.0,λ=1.5",false,84
278,3.0,2.0,"α=3.0,λ=2.0",true,85
278,3.0,2.0,"α=3.0,λ=2.0",false,85
279,control,control,control,true,76
279,control,control,control,false,96
279,1.5,1.0,"α=1.5,λ=1.0",true,72
279,1.5,1.0,"α=1.5,λ=1.0",false,93
279,2.0,1.5,"α=2.0,λ=1.5",true,72
279,2.0,1.5,"α=2.0,λ=1.5",false,93
279,3.0,2.0,"α=3.0,λ=2.0",true,72
279,3.0,2.0,"α=3.0,λ=2.0",false,94
280,control,control,control,true,71
280,control,control,control,false,96
280,1.5,1.0,"α=1.5,λ=1.0",true,56
280,1.5,1.0,"α=1.5,λ=1.0",false,92
280,2.0,1.5,"α=2.0,λ=1.5",true,58
280,2.0,1.5,"α=2.0,λ=1.5",false,92
280,3.0,2.0,"α=3.0,λ=2.0",true,68
280,3.0,2.0,"α=3.0,λ=2.0",false,95
281,control,control,control,true,41
281,control,control,control,false,33
281,1.5,1.0,"α=1.5,λ=1.0",true,27
281,1.5,1.0,"α=1.5,λ=1.0",false,3
281,2.0,1.5,"α=2.0,λ=1.5",true,31
281,2.0,1.5,"α=2.0,λ=1.5",false,3
281,3.0,2.0,"α=3.0,λ=2.0",true,35
281,3.0,2.0,"α=3.0,λ=2.0",false,3
282,control,control,control,true,20
282,control,control,control,false,22
282,1.5,1.0,"α=1.5,λ=1.0",true,2
282,1.5,1.0,"α=1.5,λ=1.0",false,18
282,2.0,1.5,"α=2.0,λ=1.5",true,2
282,2.0,1.5,"α=2.0,λ=1.5",false,19
282,3.0,2.0,"α=3.0,λ=2.0",true,2
282,3.0,2.0,"α=3.0,λ=2.0",false,20
283,control,control,control,true,92
283,control,control,control,false,78
283,1.5,1.0,"α=1.5,λ=1.0",true,82
283,1.5,1.0,"α=1.5,λ=1.0",false,38
283,2.0,1.5,"α=2.0,λ=1.5",true,82
283,2.0,1.5,"α=2.0,λ=1.5",false,43
283,3.0,2.0,"α=3.0,λ=2.0",true,87
283,3.0,2.0,"α=3.0,λ=2.0",false,48
284,control,control,control,true,32
284,control,control,control,false,88
284,1.5,1.0,"α=1.5,λ=1.0",true,27
284,1.5,1.0,"α=1.5,λ=1.0",false,72
284,2.0,1.5,"α=2.0,λ=1.5",true,28
284,2.0,1.5,"α=2.0,λ=1.5",false,74
284,3.0,2.0,"α=3.0,λ=2.0",true,31
284,3.0,2.0,"α=3.0,λ=2.0",false,80
285,control,control,control,true,46
285,control,control,control,false,62
285,1.5,1.0,"α=1.5,λ=1.0",true,33
285,1.5,1.0,"α=1.5,λ=1.0",false,34
285,2.0,1.5,"α=2.0,λ=1.5",true,35
285,2.0,1.5,"α=2.0,λ=1.5",false,32
285,3.0,2.0,"α=3.0,λ=2.0",true,40
285,3.0,2.0,"α=3.0,λ=2.0",false,43
286,control,control,control,true,79
286,control,control,control,false,64
286,1.5,1.0,"α=1.5,λ=1.0",true,77
286,1.5,1.0,"α=1.5,λ=1.0",false,29
286,2.0,1.5,"α=2.0,λ=1.5",true,77
286,2.0,1.5,"α=2.0,λ=1.5",false,38
286,3.0,2.0,"α=3.0,λ=2.0",true,78
286,3.0,2.0,"α=3.0,λ=2.0",false,48
287,control,control,control,true,40
287,control,control,control,false,36
287,1.5,1.0,"α=1.5,λ=1.0",true,25
287,1.5,1.0,"α=1.5,λ=1.0",false,11
287,2.0,1.5,"α=2.0,λ=1.5",true,27
287,2.0,1.5,"α=2.0,λ=1.5",false,11
287,3.0,2.0,"α=3.0,λ=2.0",true,32
287,3.0,2.0,"α=3.0,λ=2.0",false,27
288,control,control,control,true,35
288,control,control,control,false,22
288,1.5,1.0,"α=1.5,λ=1.0",true,2
288,1.5,1.0,"α=1.5,λ=1.0",false,18
288,2.0,1.5,"α=2.0,λ=1.5",true,2
288,2.0,1.5,"α=2.0,λ=1.5",false,18
288,3.0,2.0,"α=3.0,λ=2.0",true,2
288,3.0,2.0,"α=3.0,λ=2.0",false,21
289,control,control,control,true,22
289,control,control,control,false,78
289,1.5,1.0,"α=1.5,λ=1.0",true,22
289,1.5,1.0,"α=1.5,λ=1.0",false,77
289,2.0,1.5,"α=2.0,λ=1.5",true,22
289,2.0,1.5,"α=2.0,λ=1.5",false,77
289,3.0,2.0,"α=3.0,λ=2.0",true,22
289,3.0,2.0,"α=3.0,λ=2.0",false,77
290,control,control,control,true,82
290,control,control,control,false,20
290,1.5,1.0,"α=1.5,λ=1.0",true,80
290,1.5,1.0,"α=1.5,λ=1.0",false,13
290,2.0,1.5,"α=2.0,λ=1.5",true,80
290,2.0,1.5,"α=2.0,λ=1.5",false,13
